Transaction_ID,Date,Day,Time,Hour,Category,Product,Quantity,Unit_Price,Bill_Amount,Payment_Mode,Customer_Type,Discount,Final_Bill,Rating,Is_Weekend
1779,10-07-2026,Friday,17:17,17,Snacks,Biscuits,2,40,80,Cash,Regular,0,80,3.6,No
1780,10-07-2026,Friday,15:44,15,Household,Detergent,2,220,440,Card,Regular,0,440,4.6,No
1781,10-07-2026,Friday,16:35,16,Beverages,Coffee,2,180,360,Cash,New,0,360,4.4,No
1782,10-07-2026,Friday,09:25,9,Beverages,Tea,5,120,600,Card,Regular,60,540,4.4,No
1783,10-07-2026,Friday,15:10,15,Beverages,Juice,1,80,80,Card,Regular,0,80,3.9,No
1784,10-07-2026,Friday,19:23,19,Grocery,Flour,3,50,150,UPI,New,0,150,4.3,No
1785,10-07-2026,Friday,14:48,14,Grocery,Sugar,4,45,180,UPI,Regular,0,180,3.8,No
1786,10-07-2026,Friday,14:08,14,Beverages,Coffee,4,180,720,UPI,Regular,72,648,4,No
1787,10-07-2026,Friday,17:32,17,Grocery,Flour,4,50,200,Cash,New,0,200,4.9,No
1788,10-07-2026,Friday,13:42,13,Grocery,Sugar,5,45,225,UPI,Regular,0,225,3.6,No
1789,10-07-2026,Friday,17:14,17,Grocery,Sugar,3,45,135,UPI,New,0,135,4.9,No
1790,10-07-2026,Friday,21:52,21,Beverages,Tea,4,120,480,Card,Regular,0,480,4,No
1791,10-07-2026,Friday,16:07,16,Snacks,Chips,3,30,90,UPI,Regular,0,90,4.2,No
1792,10-07-2026,Friday,17:56,17,Beverages,Coffee,2,180,360,UPI,Regular,0,360,4,No
1793,10-07-2026,Friday,14:30,14,Household,Tissue,3,60,180,UPI,Regular,0,180,4.4,No
1794,10-07-2026,Friday,19:21,19,Grocery,Flour,2,50,100,Card,Regular,0,100,5,No
1795,10-07-2026,Friday,18:42,18,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.9,No
1796,10-07-2026,Friday,16:47,16,Grocery,Rice,4,60,240,Cash,New,0,240,4.3,No
1797,10-07-2026,Friday,13:44,13,Household,Tissue,5,60,300,UPI,Regular,0,300,3.8,No
1798,10-07-2026,Friday,20:21,20,Grocery,Rice,1,60,60,Card,Regular,0,60,4.7,No
1799,10-07-2026,Friday,15:57,15,Grocery,Sugar,4,45,180,UPI,Regular,0,180,4.6,No
1800,10-07-2026,Friday,17:40,17,Grocery,Flour,1,50,50,Card,New,0,50,4.4,No
1801,10-07-2026,Friday,16:46,16,Grocery,Flour,3,50,150,UPI,Regular,0,150,4.9,No
1802,10-07-2026,Friday,15:36,15,Beverages,Juice,3,80,240,UPI,New,0,240,4.9,No
1803,10-07-2026,Friday,17:26,17,Snacks,Biscuits,4,40,160,UPI,New,0,160,4.3,No
1804,10-07-2026,Friday,15:04,15,Snacks,Biscuits,3,40,120,UPI,New,0,120,4.2,No
1805,10-07-2026,Friday,14:01,14,Beverages,Juice,2,80,160,UPI,Regular,0,160,4.2,No
1806,10-07-2026,Friday,21:26,21,Household,Detergent,1,220,220,Card,Regular,0,220,3.9,No
1807,10-07-2026,Friday,16:32,16,Snacks,Biscuits,3,40,120,UPI,Regular,0,120,3.8,No
1808,10-07-2026,Friday,16:49,16,Household,Detergent,2,220,440,Cash,Regular,0,440,3.7,No
1809,10-07-2026,Friday,17:47,17,Beverages,Juice,3,80,240,UPI,Regular,0,240,4.3,No
1810,10-07-2026,Friday,16:56,16,Grocery,Rice,5,60,300,Card,Regular,0,300,4.4,No
1811,10-07-2026,Friday,16:04,16,Grocery,Flour,4,50,200,UPI,New,0,200,4.1,No
1812,10-07-2026,Friday,14:31,14,Dairy,Butter,3,90,270,UPI,New,0,270,4.6,No
1813,10-07-2026,Friday,16:30,16,Beverages,Juice,3,80,240,UPI,New,0,240,4.8,No
1814,10-07-2026,Friday,16:43,16,Household,Cleaner,4,180,720,Card,Regular,72,648,3.6,No
1815,10-07-2026,Friday,15:22,15,Beverages,Juice,1,80,80,Cash,New,0,80,4,No
1816,10-07-2026,Friday,16:23,16,Beverages,Juice,5,80,400,UPI,New,0,400,4.2,No
1817,10-07-2026,Friday,11:41,11,Grocery,Rice,3,60,180,UPI,Regular,0,180,4,No
1818,10-07-2026,Friday,19:23,19,Grocery,Flour,1,50,50,Card,Regular,0,50,4.2,No
1819,10-07-2026,Friday,12:55,12,Snacks,Biscuits,3,40,120,Card,New,0,120,4.3,No
1820,10-07-2026,Friday,19:57,19,Beverages,Coffee,4,180,720,Card,New,72,648,3.6,No
1821,10-07-2026,Friday,15:43,15,Snacks,Chips,1,30,30,UPI,Regular,0,30,4.6,No
1822,10-07-2026,Friday,15:03,15,Household,Detergent,4,220,880,UPI,New,88,792,3.8,No
1823,10-07-2026,Friday,16:23,16,Household,Detergent,4,220,880,Card,Regular,88,792,4.5,No
1824,10-07-2026,Friday,11:36,11,Dairy,Milk,1,55,55,Cash,Regular,0,55,4,No
1825,10-07-2026,Friday,14:37,14,Snacks,Biscuits,5,40,200,Cash,New,0,200,4.7,No
1826,10-07-2026,Friday,18:02,18,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.9,No
1827,10-07-2026,Friday,17:41,17,Dairy,Cheese,2,140,280,Card,New,0,280,4.7,No
1828,10-07-2026,Friday,15:08,15,Beverages,Tea,2,120,240,UPI,Regular,0,240,4.7,No
1829,10-07-2026,Friday,19:28,19,Beverages,Juice,4,80,320,UPI,Regular,0,320,3.7,No
1830,10-07-2026,Friday,15:58,15,Grocery,Sugar,5,45,225,UPI,New,0,225,4.5,No
1831,10-07-2026,Friday,16:54,16,Grocery,Rice,4,60,240,UPI,Regular,0,240,4,No
1832,10-07-2026,Friday,18:55,18,Grocery,Flour,2,50,100,Card,Regular,0,100,4.7,No
1833,10-07-2026,Friday,20:09,20,Dairy,Butter,3,90,270,Card,New,0,270,3.6,No
1834,10-07-2026,Friday,16:58,16,Grocery,Rice,1,60,60,UPI,New,0,60,3.8,No
1835,10-07-2026,Friday,17:28,17,Grocery,Flour,3,50,150,Card,Regular,0,150,4,No
1836,10-07-2026,Friday,14:54,14,Beverages,Coffee,5,180,900,Card,New,90,810,4.5,No
1837,10-07-2026,Friday,15:06,15,Snacks,Biscuits,4,40,160,Card,New,0,160,5,No
1838,10-07-2026,Friday,17:21,17,Beverages,Tea,5,120,600,UPI,Regular,60,540,3.8,No
1839,10-07-2026,Friday,19:47,19,Dairy,Cheese,1,140,140,UPI,Regular,0,140,4,No
1840,10-07-2026,Friday,14:01,14,Grocery,Rice,2,60,120,Card,Regular,0,120,3.8,No
1841,10-07-2026,Friday,11:10,11,Snacks,Biscuits,5,40,200,Card,New,0,200,4.5,No
1842,10-07-2026,Friday,16:02,16,Snacks,Namkeen,2,70,140,UPI,Regular,0,140,4.3,No
1843,10-07-2026,Friday,14:35,14,Beverages,Juice,4,80,320,Card,Regular,0,320,4.6,No
1844,10-07-2026,Friday,15:51,15,Beverages,Coffee,3,180,540,UPI,Regular,54,486,4.5,No
1845,10-07-2026,Friday,16:07,16,Snacks,Namkeen,3,70,210,Card,Regular,0,210,3.5,No
1846,10-07-2026,Friday,15:47,15,Household,Detergent,1,220,220,UPI,New,0,220,4.2,No
1847,10-07-2026,Friday,14:18,14,Snacks,Chips,1,30,30,Cash,New,0,30,4.4,No
1848,10-07-2026,Friday,16:56,16,Beverages,Juice,3,80,240,UPI,Regular,0,240,3.7,No
1849,10-07-2026,Friday,18:02,18,Grocery,Sugar,2,45,90,UPI,New,0,90,4.2,No
1850,10-07-2026,Friday,14:13,14,Household,Tissue,4,60,240,Cash,Regular,0,240,3.5,No
1851,10-07-2026,Friday,14:03,14,Household,Cleaner,2,180,360,Card,Regular,0,360,3.7,No
1852,10-07-2026,Friday,10:37,10,Beverages,Coffee,3,180,540,UPI,New,54,486,4.5,No
1853,10-07-2026,Friday,15:36,15,Beverages,Tea,4,120,480,Cash,Regular,0,480,3.9,No
1854,10-07-2026,Friday,17:52,17,Grocery,Sugar,4,45,180,UPI,Regular,0,180,3.6,No
1855,10-07-2026,Friday,12:56,12,Dairy,Butter,4,90,360,UPI,New,0,360,4.9,No
1856,10-07-2026,Friday,15:12,15,Dairy,Butter,4,90,360,UPI,Regular,0,360,4.3,No
1857,10-07-2026,Friday,16:14,16,Snacks,Chips,1,30,30,UPI,Regular,0,30,3.8,No
1858,10-07-2026,Friday,17:26,17,Grocery,Rice,5,60,300,Card,New,0,300,4.5,No
1859,10-07-2026,Friday,14:30,14,Grocery,Rice,5,60,300,UPI,Regular,0,300,3.7,No
1860,10-07-2026,Friday,16:27,16,Grocery,Rice,3,60,180,Card,Regular,0,180,4.8,No
1861,10-07-2026,Friday,17:11,17,Grocery,Flour,3,50,150,UPI,Regular,0,150,4.4,No
1862,10-07-2026,Friday,20:41,20,Grocery,Rice,2,60,120,Cash,Regular,0,120,3.9,No
1863,10-07-2026,Friday,10:21,10,Beverages,Juice,3,80,240,UPI,Regular,0,240,4.3,No
1864,10-07-2026,Friday,11:14,11,Snacks,Chips,2,30,60,Card,Regular,0,60,4.4,No
1865,10-07-2026,Friday,17:41,17,Dairy,Milk,2,55,110,Cash,New,0,110,3.8,No
1866,10-07-2026,Friday,14:49,14,Grocery,Rice,4,60,240,Card,New,0,240,4.4,No
1867,10-07-2026,Friday,11:25,11,Beverages,Coffee,2,180,360,Cash,New,0,360,4.3,No
1868,10-07-2026,Friday,09:57,9,Grocery,Flour,4,50,200,UPI,Regular,0,200,4.5,No
1869,10-07-2026,Friday,17:39,17,Beverages,Coffee,5,180,900,UPI,Regular,90,810,3.6,No
1870,10-07-2026,Friday,15:56,15,Snacks,Biscuits,4,40,160,UPI,Regular,0,160,3.8,No
1871,10-07-2026,Friday,14:35,14,Snacks,Namkeen,3,70,210,Card,New,0,210,4.5,No
1872,10-07-2026,Friday,16:40,16,Snacks,Biscuits,3,40,120,Cash,Regular,0,120,4.6,No
1873,10-07-2026,Friday,09:14,9,Snacks,Namkeen,4,70,280,UPI,New,0,280,5,No
1874,10-07-2026,Friday,16:29,16,Snacks,Namkeen,2,70,140,Card,Regular,0,140,4.4,No
1875,10-07-2026,Friday,14:09,14,Household,Tissue,1,60,60,UPI,New,0,60,3.5,No
1876,10-07-2026,Friday,15:00,15,Grocery,Flour,4,50,200,UPI,Regular,0,200,3.8,No
1877,10-07-2026,Friday,15:14,15,Grocery,Flour,3,50,150,Cash,Regular,0,150,3.5,No
1878,10-07-2026,Friday,17:21,17,Grocery,Sugar,2,45,90,Cash,Regular,0,90,4.1,No
1879,10-07-2026,Friday,13:21,13,Beverages,Coffee,5,180,900,Card,Regular,90,810,4.3,No
1880,10-07-2026,Friday,09:51,9,Snacks,Biscuits,2,40,80,Card,Regular,0,80,3.9,No
1881,10-07-2026,Friday,15:33,15,Dairy,Milk,4,55,220,Card,Regular,0,220,4.4,No
1882,10-07-2026,Friday,17:44,17,Dairy,Butter,5,90,450,Cash,Regular,0,450,4.2,No
1883,10-07-2026,Friday,11:24,11,Beverages,Tea,4,120,480,UPI,Regular,0,480,4,No
1884,10-07-2026,Friday,20:10,20,Dairy,Cheese,1,140,140,UPI,New,0,140,3.5,No
1885,10-07-2026,Friday,20:42,20,Household,Cleaner,2,180,360,Cash,New,0,360,3.9,No
1886,10-07-2026,Friday,14:49,14,Grocery,Flour,2,50,100,UPI,Regular,0,100,4.1,No
1887,10-07-2026,Friday,14:48,14,Grocery,Rice,3,60,180,Cash,Regular,0,180,4,No
1888,10-07-2026,Friday,14:29,14,Grocery,Rice,5,60,300,Cash,New,0,300,4.6,No
1889,10-07-2026,Friday,16:14,16,Snacks,Namkeen,2,70,140,UPI,Regular,0,140,4.7,No
1890,10-07-2026,Friday,15:12,15,Snacks,Biscuits,1,40,40,Card,New,0,40,4,No
1891,10-07-2026,Friday,18:26,18,Dairy,Cheese,3,140,420,UPI,Regular,0,420,3.6,No
1892,10-07-2026,Friday,15:11,15,Household,Detergent,1,220,220,UPI,New,0,220,4.1,No
1893,10-07-2026,Friday,18:46,18,Grocery,Sugar,5,45,225,Card,Regular,0,225,4.1,No
1894,10-07-2026,Friday,16:50,16,Dairy,Milk,4,55,220,UPI,Regular,0,220,4.5,No
1895,10-07-2026,Friday,15:16,15,Household,Cleaner,2,180,360,UPI,Regular,0,360,4,No
1896,10-07-2026,Friday,13:21,13,Grocery,Flour,5,50,250,UPI,Regular,0,250,3.8,No
1897,10-07-2026,Friday,17:36,17,Grocery,Rice,2,60,120,Cash,New,0,120,3.5,No
1898,10-07-2026,Friday,14:17,14,Grocery,Sugar,1,45,45,Cash,Regular,0,45,3.9,No
1899,10-07-2026,Friday,16:48,16,Beverages,Tea,4,120,480,UPI,New,0,480,4.8,No
1900,10-07-2026,Friday,14:38,14,Grocery,Sugar,3,45,135,UPI,Regular,0,135,3.8,No
1901,10-07-2026,Friday,09:43,9,Snacks,Namkeen,2,70,140,UPI,Regular,0,140,4,No
1902,10-07-2026,Friday,14:16,14,Grocery,Sugar,3,45,135,Cash,Regular,0,135,4.9,No
1903,10-07-2026,Friday,11:30,11,Grocery,Flour,5,50,250,UPI,Regular,0,250,3.5,No
1904,10-07-2026,Friday,20:36,20,Household,Cleaner,2,180,360,UPI,New,0,360,3.9,No
1905,10-07-2026,Friday,17:25,17,Grocery,Sugar,1,45,45,UPI,Regular,0,45,4.4,No
1906,10-07-2026,Friday,10:28,10,Beverages,Coffee,5,180,900,UPI,New,90,810,4.8,No
1907,10-07-2026,Friday,14:38,14,Snacks,Namkeen,5,70,350,UPI,Regular,0,350,4.3,No
1908,10-07-2026,Friday,14:39,14,Snacks,Namkeen,1,70,70,UPI,Regular,0,70,4,No
1909,10-07-2026,Friday,16:36,16,Beverages,Tea,5,120,600,UPI,New,60,540,4.6,No
1910,10-07-2026,Friday,17:01,17,Grocery,Rice,3,60,180,UPI,New,0,180,4.6,No
1911,10-07-2026,Friday,14:59,14,Beverages,Tea,1,120,120,UPI,Regular,0,120,4.9,No
1912,10-07-2026,Friday,14:46,14,Snacks,Biscuits,3,40,120,Card,New,0,120,4.7,No
1913,10-07-2026,Friday,21:36,21,Snacks,Biscuits,3,40,120,UPI,Regular,0,120,3.8,No
1914,10-07-2026,Friday,11:25,11,Dairy,Butter,5,90,450,Cash,New,0,450,3.8,No
1915,10-07-2026,Friday,13:38,13,Dairy,Butter,4,90,360,Card,New,0,360,3.6,No
1916,10-07-2026,Friday,09:07,9,Snacks,Namkeen,4,70,280,Card,Regular,0,280,4.3,No
1917,10-07-2026,Friday,16:22,16,Grocery,Flour,2,50,100,Card,New,0,100,4.5,No
1918,10-07-2026,Friday,16:45,16,Beverages,Coffee,4,180,720,Card,New,72,648,4,No
1919,10-07-2026,Friday,17:24,17,Grocery,Rice,5,60,300,UPI,New,0,300,4.4,No
1920,10-07-2026,Friday,15:10,15,Beverages,Juice,3,80,240,UPI,Regular,0,240,4.2,No
1921,10-07-2026,Friday,20:25,20,Beverages,Tea,3,120,360,UPI,Regular,0,360,3.5,No
1922,10-07-2026,Friday,17:15,17,Beverages,Juice,3,80,240,Cash,Regular,0,240,3.9,No
1923,10-07-2026,Friday,15:18,15,Dairy,Milk,3,55,165,Card,Regular,0,165,4.9,No
1924,10-07-2026,Friday,16:47,16,Grocery,Flour,1,50,50,UPI,Regular,0,50,4,No
1925,10-07-2026,Friday,15:16,15,Grocery,Flour,3,50,150,Cash,Regular,0,150,4.3,No
1926,10-07-2026,Friday,13:06,13,Snacks,Namkeen,3,70,210,UPI,Regular,0,210,4.1,No
1927,10-07-2026,Friday,15:53,15,Grocery,Rice,5,60,300,UPI,Regular,0,300,3.9,No
1928,10-07-2026,Friday,17:43,17,Grocery,Sugar,4,45,180,UPI,New,0,180,4.1,No
1929,10-07-2026,Friday,09:34,9,Snacks,Biscuits,5,40,200,UPI,Regular,0,200,3.8,No
1930,10-07-2026,Friday,21:04,21,Grocery,Flour,4,50,200,Card,Regular,0,200,4.2,No
1931,11-07-2026,Saturday,18:27,18,Grocery,Sugar,3,45,135,UPI,Regular,0,135,4.5,Yes
1932,11-07-2026,Saturday,15:10,15,Snacks,Chips,3,30,90,UPI,Regular,0,90,4.9,Yes
1933,11-07-2026,Saturday,21:52,21,Snacks,Biscuits,5,40,200,UPI,Regular,0,200,4.2,Yes
1934,11-07-2026,Saturday,13:04,13,Snacks,Biscuits,3,40,120,UPI,New,0,120,4.9,Yes
1935,11-07-2026,Saturday,18:01,18,Grocery,Rice,4,60,240,UPI,Regular,0,240,3.5,Yes
1936,11-07-2026,Saturday,20:58,20,Beverages,Coffee,2,180,360,UPI,New,0,360,4.1,Yes
1937,11-07-2026,Saturday,12:09,12,Dairy,Milk,3,55,165,Card,New,0,165,3.9,Yes
1938,11-07-2026,Saturday,10:02,10,Beverages,Coffee,3,180,540,UPI,Regular,54,486,4.9,Yes
1939,11-07-2026,Saturday,11:29,11,Household,Cleaner,3,180,540,UPI,Regular,54,486,4.4,Yes
1940,11-07-2026,Saturday,12:08,12,Beverages,Tea,5,120,600,Card,Regular,60,540,4.6,Yes
1941,11-07-2026,Saturday,10:21,10,Beverages,Coffee,4,180,720,Card,New,72,648,4.7,Yes
1942,11-07-2026,Saturday,16:49,16,Grocery,Rice,4,60,240,Card,Regular,0,240,3.7,Yes
1943,11-07-2026,Saturday,15:31,15,Snacks,Namkeen,4,70,280,UPI,New,0,280,4.9,Yes
1944,11-07-2026,Saturday,09:16,9,Household,Tissue,3,60,180,Card,New,0,180,4.9,Yes
1945,11-07-2026,Saturday,11:49,11,Grocery,Flour,2,50,100,Card,New,0,100,4,Yes
1946,11-07-2026,Saturday,14:21,14,Snacks,Namkeen,5,70,350,UPI,New,0,350,4.1,Yes
1947,11-07-2026,Saturday,12:21,12,Grocery,Sugar,1,45,45,UPI,Regular,0,45,4.4,Yes
1948,11-07-2026,Saturday,20:38,20,Grocery,Sugar,3,45,135,UPI,Regular,0,135,4.9,Yes
1949,11-07-2026,Saturday,10:39,10,Beverages,Juice,5,80,400,UPI,Regular,0,400,4.7,Yes
1950,11-07-2026,Saturday,10:33,10,Household,Cleaner,4,180,720,UPI,Regular,72,648,3.6,Yes
1951,11-07-2026,Saturday,17:23,17,Household,Detergent,3,220,660,Cash,New,66,594,3.8,Yes
1952,11-07-2026,Saturday,13:15,13,Grocery,Rice,4,60,240,UPI,Regular,0,240,3.6,Yes
1953,11-07-2026,Saturday,19:25,19,Beverages,Coffee,1,180,180,Card,Regular,0,180,4.1,Yes
1954,11-07-2026,Saturday,17:59,17,Grocery,Rice,2,60,120,Card,New,0,120,4.6,Yes
1955,11-07-2026,Saturday,13:16,13,Dairy,Butter,2,90,180,Card,Regular,0,180,3.5,Yes
1956,11-07-2026,Saturday,12:58,12,Snacks,Chips,1,30,30,UPI,Regular,0,30,4.9,Yes
1957,11-07-2026,Saturday,21:08,21,Snacks,Biscuits,1,40,40,Cash,New,0,40,4.7,Yes
1958,11-07-2026,Saturday,16:16,16,Beverages,Tea,4,120,480,Card,New,0,480,4.2,Yes
1959,11-07-2026,Saturday,11:09,11,Grocery,Flour,4,50,200,UPI,New,0,200,4.3,Yes
1960,11-07-2026,Saturday,19:21,19,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.9,Yes
1961,11-07-2026,Saturday,21:19,21,Snacks,Biscuits,4,40,160,UPI,Regular,0,160,4.7,Yes
1962,11-07-2026,Saturday,14:18,14,Snacks,Namkeen,1,70,70,UPI,New,0,70,4.4,Yes
1963,11-07-2026,Saturday,12:03,12,Grocery,Sugar,5,45,225,UPI,New,0,225,4,Yes
1964,11-07-2026,Saturday,17:38,17,Snacks,Chips,5,30,150,Cash,Regular,0,150,4.5,Yes
1965,11-07-2026,Saturday,18:37,18,Beverages,Juice,4,80,320,UPI,New,0,320,4.6,Yes
1966,11-07-2026,Saturday,10:31,10,Snacks,Namkeen,5,70,350,UPI,Regular,0,350,3.9,Yes
1967,11-07-2026,Saturday,09:29,9,Grocery,Rice,3,60,180,Card,New,0,180,3.6,Yes
1968,11-07-2026,Saturday,15:36,15,Dairy,Cheese,4,140,560,Cash,New,56,504,3.7,Yes
1969,11-07-2026,Saturday,19:19,19,Beverages,Tea,2,120,240,UPI,New,0,240,3.6,Yes
1970,11-07-2026,Saturday,18:40,18,Snacks,Biscuits,5,40,200,UPI,New,0,200,4.5,Yes
1971,11-07-2026,Saturday,17:19,17,Dairy,Cheese,4,140,560,Card,Regular,56,504,3.7,Yes
1972,11-07-2026,Saturday,14:04,14,Beverages,Juice,3,80,240,Cash,New,0,240,3.9,Yes
1973,11-07-2026,Saturday,12:10,12,Grocery,Flour,3,50,150,Cash,Regular,0,150,4.2,Yes
1974,11-07-2026,Saturday,21:31,21,Snacks,Chips,1,30,30,Card,Regular,0,30,4.2,Yes
1975,11-07-2026,Saturday,14:51,14,Grocery,Rice,4,60,240,UPI,New,0,240,3.7,Yes
1976,11-07-2026,Saturday,13:44,13,Beverages,Tea,5,120,600,UPI,Regular,60,540,3.9,Yes
1977,11-07-2026,Saturday,15:21,15,Grocery,Flour,3,50,150,UPI,New,0,150,4.7,Yes
1978,11-07-2026,Saturday,15:02,15,Grocery,Rice,2,60,120,Cash,Regular,0,120,4,Yes
1979,11-07-2026,Saturday,21:12,21,Snacks,Chips,4,30,120,UPI,Regular,0,120,5,Yes
1980,11-07-2026,Saturday,15:50,15,Grocery,Flour,3,50,150,Cash,New,0,150,4,Yes
1981,11-07-2026,Saturday,14:43,14,Household,Tissue,5,60,300,Card,Regular,0,300,4.3,Yes
1982,11-07-2026,Saturday,14:07,14,Snacks,Biscuits,5,40,200,UPI,New,0,200,3.9,Yes
1983,11-07-2026,Saturday,14:05,14,Dairy,Butter,2,90,180,UPI,New,0,180,4.8,Yes
1984,11-07-2026,Saturday,21:32,21,Grocery,Sugar,3,45,135,Cash,New,0,135,4.9,Yes
1985,11-07-2026,Saturday,14:56,14,Beverages,Coffee,4,180,720,Cash,Regular,72,648,3.8,Yes
1986,11-07-2026,Saturday,16:17,16,Snacks,Biscuits,3,40,120,UPI,Regular,0,120,3.9,Yes
1987,11-07-2026,Saturday,12:50,12,Beverages,Coffee,2,180,360,UPI,Regular,0,360,3.8,Yes
1988,11-07-2026,Saturday,20:14,20,Beverages,Coffee,1,180,180,Cash,New,0,180,4.5,Yes
1989,11-07-2026,Saturday,12:42,12,Beverages,Tea,1,120,120,UPI,Regular,0,120,4.2,Yes
1990,11-07-2026,Saturday,09:17,9,Snacks,Chips,4,30,120,UPI,Regular,0,120,4.7,Yes
1991,11-07-2026,Saturday,12:28,12,Dairy,Milk,2,55,110,Card,Regular,0,110,5,Yes
1992,11-07-2026,Saturday,20:06,20,Grocery,Flour,4,50,200,UPI,Regular,0,200,4.9,Yes
1993,11-07-2026,Saturday,11:14,11,Grocery,Sugar,1,45,45,UPI,New,0,45,3.9,Yes
1994,11-07-2026,Saturday,15:56,15,Household,Detergent,5,220,1100,UPI,Regular,110,990,4.2,Yes
1995,11-07-2026,Saturday,10:53,10,Household,Detergent,4,220,880,UPI,Regular,88,792,3.7,Yes
1996,11-07-2026,Saturday,11:25,11,Grocery,Rice,3,60,180,Cash,Regular,0,180,4.4,Yes
1997,11-07-2026,Saturday,18:19,18,Beverages,Juice,5,80,400,Cash,Regular,0,400,4.3,Yes
1998,11-07-2026,Saturday,17:07,17,Dairy,Butter,2,90,180,UPI,Regular,0,180,4.1,Yes
1999,11-07-2026,Saturday,17:58,17,Grocery,Rice,3,60,180,UPI,Regular,0,180,4.4,Yes
2000,11-07-2026,Saturday,15:16,15,Grocery,Rice,2,60,120,UPI,New,0,120,4.4,Yes
2001,11-07-2026,Saturday,19:25,19,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.3,Yes
2002,11-07-2026,Saturday,18:50,18,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.5,Yes
2003,11-07-2026,Saturday,15:32,15,Snacks,Namkeen,1,70,70,UPI,Regular,0,70,3.8,Yes
2004,11-07-2026,Saturday,19:27,19,Beverages,Juice,1,80,80,UPI,New,0,80,3.6,Yes
2005,11-07-2026,Saturday,16:44,16,Grocery,Flour,1,50,50,Card,Regular,0,50,3.7,Yes
2006,11-07-2026,Saturday,18:46,18,Grocery,Rice,2,60,120,UPI,Regular,0,120,3.9,Yes
2007,11-07-2026,Saturday,14:55,14,Snacks,Namkeen,2,70,140,UPI,Regular,0,140,3.7,Yes
2008,11-07-2026,Saturday,10:41,10,Grocery,Flour,2,50,100,Card,Regular,0,100,4.9,Yes
2009,11-07-2026,Saturday,10:09,10,Beverages,Coffee,5,180,900,UPI,New,90,810,4.6,Yes
2010,11-07-2026,Saturday,11:41,11,Dairy,Milk,4,55,220,Cash,New,0,220,4.5,Yes
2011,11-07-2026,Saturday,19:34,19,Dairy,Cheese,4,140,560,UPI,Regular,56,504,4.3,Yes
2012,11-07-2026,Saturday,17:01,17,Dairy,Milk,1,55,55,UPI,Regular,0,55,4.5,Yes
2013,11-07-2026,Saturday,18:52,18,Grocery,Sugar,2,45,90,Card,New,0,90,4.7,Yes
2014,11-07-2026,Saturday,16:27,16,Beverages,Tea,5,120,600,Cash,Regular,60,540,4.1,Yes
2015,11-07-2026,Saturday,21:13,21,Grocery,Flour,4,50,200,Card,Regular,0,200,4.3,Yes
2016,11-07-2026,Saturday,13:56,13,Grocery,Sugar,5,45,225,UPI,New,0,225,3.7,Yes
2017,11-07-2026,Saturday,11:49,11,Snacks,Chips,2,30,60,UPI,Regular,0,60,4.1,Yes
2018,11-07-2026,Saturday,19:37,19,Snacks,Chips,5,30,150,UPI,New,0,150,4.3,Yes
2019,11-07-2026,Saturday,19:29,19,Beverages,Juice,1,80,80,Card,New,0,80,3.6,Yes
2020,11-07-2026,Saturday,15:11,15,Grocery,Sugar,1,45,45,UPI,Regular,0,45,4.5,Yes
2021,11-07-2026,Saturday,20:45,20,Grocery,Sugar,3,45,135,UPI,New,0,135,4.2,Yes
2022,11-07-2026,Saturday,14:07,14,Grocery,Sugar,5,45,225,UPI,New,0,225,4.8,Yes
2023,11-07-2026,Saturday,16:19,16,Grocery,Flour,4,50,200,Card,Regular,0,200,3.6,Yes
2024,11-07-2026,Saturday,13:54,13,Household,Detergent,5,220,1100,UPI,Regular,110,990,3.9,Yes
2025,11-07-2026,Saturday,10:54,10,Snacks,Chips,5,30,150,UPI,Regular,0,150,3.9,Yes
2026,11-07-2026,Saturday,13:28,13,Dairy,Cheese,3,140,420,UPI,Regular,0,420,4.4,Yes
2027,11-07-2026,Saturday,10:06,10,Snacks,Biscuits,1,40,40,Card,Regular,0,40,4.3,Yes
2028,11-07-2026,Saturday,11:27,11,Beverages,Juice,4,80,320,Cash,New,0,320,4.8,Yes
2029,11-07-2026,Saturday,18:29,18,Grocery,Rice,4,60,240,Cash,New,0,240,4.2,Yes
2030,11-07-2026,Saturday,15:50,15,Beverages,Coffee,5,180,900,Card,Regular,90,810,4.1,Yes
2031,11-07-2026,Saturday,09:55,9,Grocery,Rice,4,60,240,UPI,Regular,0,240,3.9,Yes
2032,11-07-2026,Saturday,14:10,14,Snacks,Namkeen,2,70,140,Card,Regular,0,140,4.1,Yes
2033,11-07-2026,Saturday,15:45,15,Household,Detergent,4,220,880,UPI,Regular,88,792,3.7,Yes
2034,11-07-2026,Saturday,13:29,13,Grocery,Flour,2,50,100,Cash,New,0,100,5,Yes
2035,11-07-2026,Saturday,21:23,21,Grocery,Rice,4,60,240,UPI,Regular,0,240,3.7,Yes
2036,11-07-2026,Saturday,19:52,19,Snacks,Biscuits,3,40,120,Card,Regular,0,120,4.9,Yes
2037,11-07-2026,Saturday,14:13,14,Beverages,Tea,4,120,480,UPI,Regular,0,480,4.4,Yes
2038,11-07-2026,Saturday,11:45,11,Snacks,Chips,1,30,30,UPI,New,0,30,3.8,Yes
